first_name,last_name,location,email,credit_history,income,debt,age,gender,default
Carol,Gould,East Sarahfort,amandaramirez@example.net,0.3623539553136789,46467.72160891465,13130.758679097224,20.535075000395707,F,1
Brittany,Harris,South Meghan,oscarsmith@example.com,-0.9529547832897699,53630.97337626751,11048.003701525931,28.521059314045907,F,1
Christina,Mcmahon,Davidtown,dyerjose@example.net,2.4658926298384696,32987.766730380295,1277.920117398442,28.306195786942048,F,0
Jonathan,Kelley,Cynthiachester,ostafford@example.net,0.5852442471781415,67703.02199526364,10886.820646588132,33.605869717106614,M,0
Marc,Randall,West Rebecca,jbarker@example.com,1.1325458917975324,45505.49383269451,13209.948299651182,27.151612082019493,F,0
Roger,Campbell,East Michael,john06@example.com,-0.4492065506312223,45124.82525364868,10169.775286886808,29.751909042081607,F,0
Samuel,Williams,New Edward,robinsonjustin@example.org,1.8671872214901144,25218.086654245195,8105.288245954449,27.541570463618868,M,1
William,Evans,Katherineshire,heatherochoa@example.net,0.1819093927118526,40700.4977075355,9447.035240588066,30.62409209701426,F,0
Amanda,Baker,Kelleyville,cheryl42@example.org,-1.1715875911368052,52096.355520132536,9902.616420145065,27.69440796876167,M,0
Victoria,Steele,Bradleyton,ahoward@example.com,-0.2887994551110355,43163.042991968025,12108.582771930145,32.978565998675904,M,0
Courtney,Guerrero,Lake Garrett,allisonveronica@example.org,0.0941482149547051,48875.80531910282,6637.713360487008,33.73275468978258,F,0
Emily,Cole,Williamsshire,ashlee04@example.net,0.45759649276771464,53821.5092462496,12792.118558322734,35.15911506384931,F,0
Elizabeth,Davidson,Jamesberg,kristiwatson@example.org,0.25674770076052766,47958.72570970284,10623.097650070587,22.72438785363071,F,1
Tiffany,Fowler,Lowerymouth,heidigeorge@example.org,1.8988415748515008,51626.13491410106,4519.733602301816,26.10110287799613,M,0
Steven,Frye,Hollyside,donna24@example.org,0.5431891073840286,56909.95159287105,12429.241821027459,26.740204871461188,F,1
David,Simmons,Jamesland,uallen@example.org,-0.3787843364535383,56462.02640317067,9507.404537732127,23.464234262749503,F,0
Kenneth,Simpson,Port Shannon,dmoyer@example.com,1.1995320571643757,67668.03077731084,8650.293696989751,33.73106782054695,F,0
John,Miller,East Sally,davidreynolds@example.net,2.3580594101725856,63928.087367849104,16270.719788999097,27.153506362222718,M,0
Dana,Brown,East Jay,dmendez@example.com,-1.0065544020238832,41600.71894390161,11297.297713673604,27.743579159566018,F,1
Jennifer,Poole,Alexistown,griffithheidi@example.net,-1.5762344694877781,46083.86856804872,12129.621184066842,30.316600795827945,M,0
Deanna,Richards,Ibarraborough,monique82@example.com,1.2280207660044236,53001.65138819715,20391.771427915344,29.04479580827633,F,0
Daniel,Oliver,East Eric,kalvarez@example.net,0.810385264939484,60073.819378196946,11688.884044211874,26.333396166804246,F,0
Nicole,Mata,Loveside,tbauer@example.com,0.008535211690934984,37533.49100234542,9183.819256666897,35.29708811747004,F,0
Lauren,Collins,Caldwellstad,glopez@example.org,0.2738516350241595,57965.731947498265,6983.692131161104,24.060023070015546,F,0
Deanna,Ross,Lake Morgan,rsmith@example.org,2.5744811198193105,47400.11599583573,68.27795576700737,28.957664447060267,F,0
Michelle,Long,Lake Alexandraberg,barnesjennifer@example.org,-0.8876430023766394,51220.888253004385,2179.7580203694624,33.65517603013453,M,0
Destiny,Fischer,East Brandon,william41@example.com,1.161438744492016,70030.08288941572,14452.784448238257,28.87511606501074,M,0
Daniel,Franklin,Mooreland,xsmith@example.net,-0.7614170094312261,53070.78722823947,4346.533588906569,41.97764926495949,M,0
Anthony,Duncan,Scottville,justinshaw@example.org,1.0127738783406732,46394.55754251256,11573.564355702529,28.23251073215425,M,0
Stacey,Blevins,West Charlene,thomasphillips@example.com,0.5425621923208809,50120.06158867687,10403.331344201652,32.46185296981784,M,1
Jessica,Love,Munozmouth,kadams@example.net,-0.26009698435610856,42882.08032104524,3914.972114107187,29.394003506733902,F,0
Jonathan,Li,Howeport,tracyfrank@example.org,-0.19569367840158872,35766.002664216794,9000.87704188933,23.320467960731268,F,1
Gregory,Daniels,West Melissa,jbender@example.com,-1.271689004517684,53609.81507360754,12489.803998790016,34.040251646176756,M,0
Ryan,Martin,Mullinstown,jaime00@example.net,0.8231788561703595,62168.45924500645,10143.579184388595,21.258160369058764,M,0
Cesar,Banks,Johnsonton,danahall@example.net,-0.6858731934175584,40479.003499367725,12029.889400099124,33.31859204972894,M,0
Angela,House,Port Michaelview,joseph28@example.net,-1.9254746067831372,64429.96322692453,9568.024264482729,34.12409203037939,F,0
Lori,Keller,Hughesmouth,kirbylindsay@example.net,-0.6757805666502156,45693.363279121266,16654.017056705954,29.963922466767258,F,0
Dean,Johnson,East Dawn,pfrazier@example.net,0.4895341515938297,41975.27396540194,5740.5365632680205,35.66377965171331,F,1
Joan,Brown,Barbaratown,hopkinsbradley@example.net,1.333248334030937,44612.56761424818,13190.97467380143,26.24054590471703,F,0
Eric,Maxwell,Riosfurt,xabbott@example.org,-0.20065989657432662,49337.80932916571,576.788634195651,28.866594354946436,F,0
Carol,Howell,Leeberg,danielarnold@example.net,1.2375804733999403,51961.05306647801,-360.9207887177272,33.041279088135774,F,0
Robert,Hernandez,New Johnville,sharon51@example.org,0.7102689449273344,49885.61331029456,11800.577875457147,34.39515515983227,M,0
Amy,Powell,South Lisachester,martinezjustin@example.org,0.11856651306637327,77764.12875441017,5835.040253432375,40.247602152208444,F,1
Vanessa,Johnston,Steinborough,foxkaren@example.org,0.778747289163575,30376.21671032147,7483.254028284267,32.36536114062876,F,0
Vincent,Curtis,New Amyshire,fbryan@example.net,0.18125494279993798,54181.54732709913,15255.848899069602,30.113298088364594,F,0
Jennifer,Patterson,Andreaberg,crystal33@example.org,0.7457671738922332,57512.99055070659,4966.345429558195,29.64644697709954,F,0
Rachel,Johnson,Mooreberg,breannafox@example.com,-1.3143709957077003,51533.21426471642,6532.5755114191525,41.51036862303708,M,0
Sabrina,Zimmerman,Diazborough,ltorres@example.net,-0.4706633201090342,39058.292769941945,870.7636002075906,35.743006857689984,M,1
Alexandra,Baker,Monicastad,nathanroman@example.org,0.14420676627784687,47140.349836335736,5266.094623295057,44.48213380922615,F,0
Ray,Davis,West Justinbury,cooperlaura@example.com,0.13844367497134333,61006.80257145077,8221.669965021076,24.790201689216314,F,0
Robert,Dodson,Mitchellland,gabriela77@example.net,1.351461585169361,34650.95599409229,10884.735786164963,31.447164068766888,M,1
Sheri,Leon,North Briannaton,kathryn59@example.com,0.5787513145985899,42093.008094121884,6938.8474682000415,27.035797476263152,M,0
Ryan,Bridges,West Joshua,johnsonandrew@example.com,-0.23272616941821378,50250.8113487689,11705.63445899085,27.208096933400153,M,0
Joseph,White,East Ambermouth,qstout@example.com,0.2706755511453256,62513.202566072745,3727.9034761986277,30.42504822652246,F,0
Jonathan,Arellano,Port William,wbarrett@example.net,0.46426247818896266,50989.64407127536,9945.420925514709,31.971746293556457,M,1
Robert,Williams,Petersonburgh,along@example.net,-0.19351774150712542,45862.0270822498,2911.726580436398,31.21583766046745,M,0
Brian,Mccoy,Davisland,jtucker@example.net,0.8318663688285752,44741.15730711121,11735.3507982398,25.428324486025375,F,0
Robert,Robinson,Christophertown,michael57@example.com,-0.22980568340837576,63801.3802791877,5527.808733886817,33.068317504768864,M,0
Natalie,Patterson,New Lee,pharrison@example.org,0.5803782396814816,36317.133312627135,9958.464130884156,30.19913806675656,M,0
Elizabeth,Poole,Lake Troy,sabrinamiller@example.net,0.7970659656333808,41174.878879529235,7366.780616912612,28.613518937734018,M,1
Diana,Whitehead,Sullivanbury,saracollins@example.org,0.8851796473620063,54652.84941258294,8388.668214438449,21.111037932248276,M,0
Martin,Reynolds,West Taylor,smurphy@example.com,1.1274489249466224,54959.2396401566,8070.186880614231,26.20390545931321,F,1
Eric,Smith,North Victorland,qmckinney@example.com,-0.9225918252206514,49496.71870367117,7988.663992562713,35.8942922471869,F,0
James,Carlson,Boydton,stephanie85@example.com,0.6033996340327639,38507.30975152157,11831.001344233393,27.172050090018963,M,0
Jeremy,George,Mckinneyfort,samanthagonzales@example.net,-1.2317904990527127,36758.292164072525,17150.190703009328,30.597882468506903,F,0
Claudia,Shepard,Moralesberg,wsmith@example.com,0.8181432763200192,51363.11702445429,12157.444199849353,27.994662148222144,M,1
Ruth,Roach,Lake Williamfort,asmith@example.net,-0.998704285361819,56800.37817896192,14758.784290142423,33.1646087680764,F,0
Jennifer,Patrick,Castroview,karenbates@example.org,0.04599582581356292,47536.33586204041,11289.168667647711,24.462917350172525,M,1
Erik,Grant,Leachtown,lauramckenzie@example.com,-0.1837244707497972,41805.802861170436,15492.342226236098,27.404167056045086,F,1
Gary,Thomas,New Brian,brookscody@example.com,-0.22543199562717012,59741.04897589136,10823.607895853362,29.416471696932135,M,0
Jared,Ross,West Douglas,ronaldgarcia@example.net,0.7872412550906799,41018.65997502662,6501.729169275165,34.7567733802145,M,0
Kara,Perez,South Bryan,emontgomery@example.com,0.6262254272764952,51594.56561427839,18242.16022242785,35.261916492176056,F,0
Joy,Reed,Richardland,xcampbell@example.org,2.0635134158755544,54259.820582831904,12781.743123420467,28.45993341092023,M,0
Carlos,Richards,Lake Robert,jhood@example.com,-1.488923070013566,39715.68398113604,22089.236361643063,31.020462433483615,F,1
David,Osborn,Taylorshire,angelabutler@example.org,0.48423057678734266,42688.32740664722,774.7794216859238,29.9232677967633,F,1
Joshua,Patterson,Lake Crystal,larry02@example.org,-1.3355267616876796,64745.60818182035,8412.40311337986,26.917779734456904,M,1
Benjamin,Stewart,East Paul,paula51@example.net,0.2566406561443375,47084.672883579835,5544.406691299456,28.03997005158902,F,1
Darren,Phillips,West Laura,ashleywolf@example.com,-0.03977526385604534,29160.927908727535,17459.863421480946,25.124921260263992,F,0
Kristina,Smith,Jerryside,juanmarshall@example.net,2.010298355504246,62996.140858816594,7157.202802647675,30.480279012926836,F,0
Breanna,Wallace,North Maureenport,plawson@example.net,-1.0068470059684504,43527.92891979287,10183.303938360183,26.639442051845055,F,0
John,Perkins,Jessicaborough,sethdiaz@example.org,-1.3416049695244971,58698.96773289918,11631.005830793922,32.29103935443554,F,0
Jesse,Caldwell,Port Amanda,marcusperry@example.org,1.1336107607335988,57091.30806116298,12344.598982340824,28.992353832877793,F,0
Anne,Jackson,Richardburgh,maykimberly@example.com,-0.35557566782510186,57070.36569879288,13874.296125967816,39.13019723411662,F,0
Jacqueline,Morris,East Kimberlyside,mossbrittany@example.org,0.5912666880914466,59604.972705622626,6618.688740577862,34.29194961363375,F,0
Megan,Ramirez,Daymouth,bakerkayla@example.net,0.7955664381922558,64199.75871666522,15481.478732220847,37.62262216619372,M,0
Keith,Thompson,Port Brian,sanchezsamuel@example.org,-0.2162560865633542,56998.75996303008,8764.970506578095,28.370215804514736,M,0
Nicole,Costa,Johnsonton,kelleydavid@example.net,-2.1234604739486103,43522.712090604386,13313.870419424447,27.377922755230635,F,0
Emily,Stone,East Joshuaside,kfernandez@example.com,-1.2397235205868578,52873.20381514098,12867.619597240744,32.78877379740284,F,0
Nicole,Gonzalez,Garciabury,dustin10@example.net,0.6140947202237752,37703.660212958996,14442.146012538966,25.926403092922477,F,0
John,Eaton,Hawkinsfort,saunderscharles@example.com,0.3764393410179863,54807.104099556425,14566.519130013607,26.08821918800387,F,0
Lori,Mills,West Steveborough,franklinjeffrey@example.net,0.16989193662629754,58774.11456794911,7906.084486425273,33.724692409921566,M,1
Tina,Sutton,Port Brianside,kristy86@example.net,0.6356836195925044,43880.35880986898,16913.951731298854,30.921215089833805,M,1
Linda,Mckenzie,New Erika,wcoleman@example.com,-0.5878559230056695,30633.65699598266,1794.879006343379,31.798312959345175,F,0
Danny,Weaver,New Biancamouth,farrelllance@example.net,0.757150990799528,34615.34176456303,7674.262367832449,34.72301755825882,F,0
Lauren,Benjamin,Debbieside,markrich@example.com,0.8526614707605723,62356.99259728288,7127.422174171239,25.882448249549967,M,0
Matthew,Keller,East Melissachester,justinprice@example.com,1.0548763548334892,54900.88563845731,4650.087168210377,31.5202020399602,M,0
Ricardo,Simmons,Hudsonbury,mhunt@example.com,1.0302608379036526,49453.549707663224,9916.575912382063,29.817057672700145,F,0
Nathaniel,Green,Walkermouth,robert11@example.com,-0.042201582287465386,59380.507235823796,9146.352314790458,25.612289610369565,M,0
Joshua,Walton,Antoniofurt,hphelps@example.com,-0.08243574902029657,47173.00177208171,13350.385470080262,33.729407502777164,F,0
Mary,Crawford,Port Richard,karenhayes@example.com,1.8805859143563273,61815.58538920007,11876.760929793023,29.516253844167284,F,0
Theresa,Wilson,South Jacob,dsmall@example.org,-1.4233039182358993,36053.15468443766,21180.346792624594,32.04145034428519,M,0
Erik,Gonzales,Port Brandonfort,michaelduran@example.com,-0.7943517171260074,46830.786634741286,3647.510188295644,25.70304130604475,M,0
Joshua,Moore,Danielbury,briancruz@example.com,0.5134431912691,55524.93543281485,19913.421670590316,36.76512433014595,M,0
David,Caldwell,Newmanmouth,rosswalker@example.net,-0.9411075339637007,55083.575917983784,18087.79770896425,30.393234767997093,F,0
Samantha,Sanford,South Elizabeth,mrodriguez@example.org,0.12363387480211996,75966.72484700885,8730.18315539856,29.14081641471566,F,0
Jessica,Robinson,Warrenhaven,wpalmer@example.org,-0.010708780029457092,53666.666961699026,16332.580920790368,38.63212994477456,F,0
Nathan,Morgan,South Jeffreyshire,clinejohn@example.com,-1.0030111426019914,47698.40786417134,15671.753064387254,25.14803825585315,F,0
James,Morgan,Port Karabury,handerson@example.com,-0.7636859293893642,55720.7049659945,9115.109927563139,33.394253072738536,M,0
Tina,Mclaughlin,Andersonfort,kaylachoi@example.com,-2.1701254098044878,41495.02706604696,-1347.2861400630882,23.901922896592303,F,1
Michael,Edwards,Lake Diamond,svargas@example.com,-1.4315404353071353,47060.88640811923,11213.976822378674,31.98339801618865,F,1
Dillon,Brewer,East Walter,wallmichelle@example.org,-1.1418069219837113,45053.20887161673,3790.0370743473813,26.035054140706734,F,0
Rachel,Chapman,Hernandezberg,sean36@example.net,-0.2757618978855366,50925.445439826835,14207.221399651466,14.933516149889925,M,0
Carolyn,Powell,Port Joel,fcordova@example.net,-0.23156497651253474,63665.742357317125,14554.81723247681,35.133873588732655,F,0
Vincent,Santos,Gomezhaven,kbradford@example.org,1.0023663832405867,56939.72352640261,1876.2087159774546,31.91620073897605,F,0
Victoria,Nicholson,Meltonfort,ryansmith@example.com,0.15811074307301112,30252.09532346346,6299.780401941399,26.361344194387023,M,0
Michael,Holland,Harrisfort,ldodson@example.net,-1.4857178100867734,52490.324602813176,10287.30821139313,30.91088413114694,F,0
Julie,Rios,Katelynchester,mariahamilton@example.org,1.785481604046763,31031.719979284382,7418.145907353783,25.970955919469638,M,1
Lisa,Burke,North Sara,zhansen@example.net,-1.3343126398803486,46856.93648429992,11643.703861462438,39.97560626777606,F,1
Andrew,Johnson,Nathanchester,mpatrick@example.com,0.6402061148889903,52476.39134841226,12123.553367140905,33.742097681655224,M,0
Karen,Williams,Powellland,cturner@example.com,0.24250437668313907,56570.25506867269,14266.351801105422,34.3662656430143,F,0
Donald,James,Jonesburgh,amanda76@example.net,-1.0762823781278192,51298.35799598875,7756.840434918893,32.18846975833147,M,0
Betty,Rogers,Port Austin,crawfordsierra@example.net,1.2357676282522712,53345.17195604217,5319.547261342293,27.868960916482568,F,0
Douglas,Pitts,Lake William,lewisdawn@example.org,0.7023919776333172,39529.566925086016,2562.553216094241,34.994864286053954,F,0
Michael,Ramirez,New Hollyfurt,williamskimberly@example.com,1.026638261425207,25570.59260485646,11769.243697608596,34.30408250209972,F,0
William,Williams,West Kyle,xmatthews@example.com,1.1262917611867076,53955.653670282205,10320.871553741796,31.04025485496234,F,1
Anna,Anthony,Lake Matthew,sjoseph@example.com,-0.500666595490988,45246.33964722419,14930.912694685783,29.169151572304038,F,0
Charles,Gordon,Perkinschester,parsonsnathan@example.com,0.6027922122722199,46607.58366251928,6200.729719615772,32.67587359662065,M,0
Eugene,Graham,Joshuastad,john54@example.com,1.4812453892547353,42864.2661082307,7631.476009104924,27.62236256506259,F,0
Dennis,Rice,Farrellchester,james17@example.com,-1.3713834439145665,54494.39436071386,9775.173084133516,29.7652442254113,F,0
Lauren,Bishop,Dianeville,kfuentes@example.net,1.4856207209370438,64507.529493125854,14154.461209439532,23.094804800651637,M,0
Norma,Stevens,Brianbury,scotthill@example.net,-2.3636391082721566,63587.03209101231,16780.824355413177,33.60142918143017,M,0
Martin,Valentine,Harrisberg,adamsjoseph@example.org,0.17517359514807462,50248.13270536219,8909.488995709551,21.650883116763872,M,0
William,Castillo,West Michael,zacharybrown@example.net,-0.591798916747558,52041.689776230305,14119.953999697454,28.79195834218876,F,0
Stephanie,Stewart,West Patricia,alexandra21@example.com,0.6873260594417693,50509.546904686635,16243.190071611329,36.4174711157193,F,0
Tammy,Davis,Mayerport,cookjill@example.org,-1.7221869336277387,50981.34706979377,12192.729847783194,25.833203150013237,M,0
Megan,Vaughn,New Emilyton,ycampbell@example.net,-0.6246704984208534,24852.793270970804,13398.129432692476,29.248115562079025,M,0
Timothy,Moran,Alexanderland,gatesanthony@example.net,-0.23990944324785116,54109.9650542321,11530.9523665262,26.20963834369316,M,0
Jonathan,White,East Zacharybury,richardcox@example.org,0.6881439835438738,60930.931025179285,14241.739000824506,31.412002665022833,F,0
Joe,Anderson,Davidberg,vincent27@example.net,0.034229756514488174,39516.046345935916,10177.322230812297,24.940058029380822,F,0
Erika,Brooks,Lake Clayton,jeremysanchez@example.org,-2.411522590883555,38746.27551105731,6274.788064685108,29.170541573154406,M,0
Donald,Jackson,Jonesfurt,walshthomas@example.net,-0.26996692271430617,40877.38583123046,3056.2775262739115,32.578258622480725,F,0
Stephanie,Morales,Michaelport,sferguson@example.com,1.0222354885670366,39090.5920123009,6658.140725256608,27.769394743496566,M,0
Kimberly,Gonzalez,North Alexander,brittanybowen@example.org,-0.8321075340273764,60243.6612163793,13107.026209981741,23.63390945131893,F,0
Janice,Sandoval,New Richardville,xlewis@example.net,-1.6098075446749343,55410.03400600477,13789.44865396036,26.47512617251644,F,0
Mario,Brooks,West Michelle,brian84@example.org,-0.6845589799926712,45894.69343741879,11390.196797073484,27.211274933719572,F,0
Danielle,Henry,South Danny,thomasaguilar@example.net,-0.8285280120055495,56176.94379300235,17568.57032128951,29.17780499741065,M,0
Christine,Mayo,Leslieshire,rogerseric@example.com,0.9773583979182067,53199.98219096473,2475.855196655236,17.6098672857835,F,0
John,West,West Robertborough,dconley@example.com,0.4030244026063888,56058.402806275735,5238.819263630699,23.49245339599529,M,1
Kelly,Sanders,Jonesfort,carrcynthia@example.org,0.9172552820594653,50419.762346747004,8031.547722732281,28.51092664284442,F,0
Benjamin,Davis,Millerfort,hancockkeith@example.net,-0.019325195185985442,48773.76319958826,7224.9728286174995,32.2974758055852,M,0
Michelle,Henderson,West Alexandrashire,michael46@example.net,-1.5638290003564477,25407.465705841165,16580.023692912506,27.62450302941231,M,1
Troy,Murray,East Lisafort,carlsonana@example.com,1.261254494392209,52753.49467838158,15201.990551389434,30.929991658723424,M,0
Mary,Jones,East Heatherbury,sara72@example.org,0.5142013971666867,55220.52697961216,4398.294234964836,29.931286322494067,F,0
Corey,Jennings,Bethton,ubrown@example.net,0.43359253440411105,45651.41582212779,12317.678578449188,26.39049795810374,M,0
Emily,Brooks,South Spencer,john13@example.org,0.628907536413152,26277.613793356086,13044.980768665926,26.333267382086643,F,0
Lauren,Lewis,Cindymouth,cgreen@example.net,-1.3431932357376128,50664.797878175705,2506.74050432928,23.60116781518589,F,0
Joshua,Evans,New Jeremy,thomasthomas@example.com,0.5662491261167152,60212.96227068938,12513.834000303497,32.995848482921794,M,0
Kristopher,Williams,Port Suzanneborough,john88@example.org,-1.7142906115293606,41002.22534656683,15107.484697059253,34.07302889371647,M,0
Julia,Gregory,East Anna,dpugh@example.com,-0.1376255528757969,36767.74986160903,13144.177776135848,33.925633940089256,F,0
Jonathan,Williams,Autumntown,xpena@example.com,-0.5039970526073944,34946.4030464655,3918.6472322450736,31.771343094553217,M,0
Timothy,Coffey,North Carolynborough,catherinerodriguez@example.net,0.05309474277166302,54173.323137395506,13545.28277591571,35.78186283819587,M,0
Ryan,Casey,Bartonstad,courtneyleblanc@example.com,-2.4085517606437117,44825.362762879464,8376.848642335266,27.41791338825102,F,0
Kimberly,Francis,Erikaberg,andrewsmark@example.com,-0.12946242574864306,41708.504371224655,11385.593122540666,24.90272046865918,M,1
Barbara,Pena,South Kelseyview,carpenterjerry@example.org,0.2227588254951314,49048.68574660395,14886.333970561505,32.21962026161781,F,1
Ashley,Wong,West Joshuahaven,john77@example.com,-0.1511076653126267,43012.30334206502,16719.392944333493,25.25401487614941,M,1
Mary,Guerra,East Joshuatown,chansen@example.org,0.26284748679243725,45923.21854908728,10646.094978585448,33.501298852752306,M,1
Anita,Hanna,Port Carolineberg,salazararthur@example.org,-1.0838175221852784,43481.85817777759,17021.603225319363,31.449029596689982,F,0
Kelsey,Keller,Martinview,steven69@example.org,-0.8800024579605755,34339.15854963555,9398.811108589842,33.03370505844373,M,0
Michael,Oconnell,Debraview,odaniel@example.com,-1.7019300404940607,56905.946813515635,2867.618970363137,35.15457098102302,F,0
Leah,Fowler,Ginaborough,efry@example.org,0.1459945492448713,53436.56234300576,12954.981836245523,33.02686527272133,M,0
Jessica,Gordon,Juliemouth,joe46@example.org,-0.5010114554250251,49271.9091341712,8422.373758212376,29.403557330599853,M,0
Renee,Simmons,Lake Jennyberg,crystalmassey@example.com,-0.5448781517402312,53585.1599469318,8536.920090858004,38.72314231649281,M,0
Christopher,Bennett,Port Patrickstad,angela95@example.org,-0.9805754646409326,58527.98980867169,13481.656730851584,19.127626649985512,F,0
Kaitlyn,Yates,Salazarfort,bclarke@example.net,1.2362434458138225,40165.40962526461,13383.017173516404,25.77885031007588,M,0
Timothy,Jefferson,Dianeburgh,donna08@example.com,-0.219136531113932,61054.06312756634,6735.752406609056,29.84586965593135,F,0
Daniel,Harris,Jacobton,kellydwayne@example.com,-1.2500807121842015,50503.084646310155,13961.334543692223,31.1160306398538,M,0
Savannah,Tucker,North Kevinchester,pricekaitlyn@example.net,-1.0539370642000552,50381.634606429965,4931.138064148944,31.937325402315047,F,0
Patrick,Moore,Brittanyville,russellharrington@example.net,-1.3347030397420359,52523.177457891514,8365.285984823851,30.067781786418845,F,0
Cindy,Thompson,Bennettview,josephgonzalez@example.net,-0.6736921347019043,54202.06713003054,10142.887296267769,28.92972023682294,M,1
Madeline,Evans,Collinstown,paulpierce@example.net,-0.20045865038952362,70614.18018174176,16367.097545995843,27.74881742474196,M,0
Taylor,Andrews,Jaredhaven,williamskevin@example.com,0.5108079008550044,37353.22299599122,13085.086982986079,33.89093626982546,F,0
Michael,Grant,Sarahton,hoffmancheryl@example.com,1.1692646542431824,60933.10650656807,11034.745724226395,23.172671328389967,F,0
Edward,Smith,Lake Brentfort,brianlopez@example.org,0.8847723270218798,45291.224902439164,10708.113002451788,31.064451101077147,F,0
Jeffrey,Phillips,West Davidchester,williamsolivia@example.net,-0.5442027621910519,51227.3830245403,8325.631715786833,33.82039931632302,F,0
Lucas,Cordova,West Phillipfurt,ssanders@example.com,0.37292361814234104,70817.60073454521,10572.971505967173,33.15980132204044,M,0
Sheryl,Blankenship,Gonzalezview,manningdavid@example.com,1.6325139058836553,44630.237554002415,12508.482251542762,30.657945993391696,F,0
Erica,Mclean,Lake Dana,lisa41@example.org,0.7798319963099083,49989.67234469719,14634.579301313534,28.775280848174646,F,0
Meagan,Jones,North Patrickbury,swatkins@example.net,1.5079771057192117,49700.88356258212,14077.969123423536,36.312141860788,F,0
Elizabeth,Pugh,West Joseph,beckerrachael@example.org,0.9827045302217893,57830.54889594858,1614.8649722720293,35.9189670118771,M,0
Hannah,Johnson,New Richard,fredroman@example.com,1.093409140938399,57987.88231226019,16091.782287188787,33.02749659331991,F,0
Leslie,Harris,Port Troyburgh,marvinevans@example.org,1.1945181847100146,51715.870616251945,14217.845714808998,28.695805955329966,M,1
Kendra,Valentine,East Lanceland,kenneth70@example.net,-2.593048032891828,53349.02083540836,4926.604418237967,29.947639560725715,F,0
Joseph,Mendoza,Lake Kristine,sarahmora@example.com,0.5668052477856867,46026.27560006852,18509.986068539736,21.694975351055188,M,0
Mary,Johnson,Noblestad,kristinamedina@example.org,1.2393591837464681,51492.39117908493,9580.387056762587,33.87985508131549,M,1
Terrence,Rodriguez,South Michael,jeremyreese@example.net,0.2084314031208312,48953.82688684295,2078.63779397508,42.139018510755534,M,0
Terri,Kennedy,East Sean,davidhall@example.net,0.789213415678429,34155.2230734923,7550.556847887017,39.25051013061858,F,0
Valerie,Miller,Port Tammy,sara30@example.com,-1.2690615230994398,45086.04015811571,4557.7825175146445,30.515632275279742,M,1
Cassandra,Jones,North Josephview,farrelljamie@example.org,-0.7000068902531972,73921.78620688766,9321.442176278704,28.279752809311532,F,0
Alexander,Clayton,Waltersview,jonathan06@example.com,0.5529052317871476,54605.69130188388,2484.559433150769,25.378129582897724,F,0
Melissa,Harris,Kathleenfurt,gonzalesderrick@example.net,1.2508876267408913,47823.27258719927,9139.504578287992,26.560476932820464,F,0
Timothy,Smith,East Derekchester,cjimenez@example.org,-0.3904822812198985,69238.48776166461,14034.217697606076,31.93906672223265,M,1
Michelle,Munoz,West Megan,tyler66@example.net,-0.6850341635252677,60258.803608318114,6899.028095505575,33.83479881535801,M,0
Donna,Fleming,West Brittany,rileynicole@example.net,-0.30446976150071076,58370.005590411216,5107.236280077676,23.010303970805182,F,0
Kathleen,Andrade,Patelmouth,jjones@example.org,-0.3487080558619601,57311.581976417874,5866.4627337634265,27.974730735847235,M,0
Steven,Shaw,East Christopherton,evanstanya@example.com,-0.8157234561378117,59130.01637027485,13191.18392300788,24.805834089561344,M,1
William,Thomas,Allenburgh,qchambers@example.com,-1.5517899931139767,58037.95040665199,14784.505873740225,31.10002175484446,F,0
Douglas,Wilson,Davidton,dcole@example.com,1.4694669880268583,49750.325540311984,11445.598334510647,27.982719435801922,F,0
Whitney,Townsend,West Karen,gregory48@example.com,-0.24028204068342113,46891.677190151284,6963.869665438956,26.677097042908127,F,0
Scott,Ramos,Webbfurt,dwhite@example.org,1.044862100869252,39274.076354164354,15634.575772215168,38.38458554368394,M,0
Crystal,Mcknight,Reeveshaven,mchurch@example.com,1.2583044560657348,42718.6097726442,8365.475459978303,25.48606257728467,F,0
Veronica,Alvarez,East Johnfurt,alejandro58@example.net,1.0082301033288323,43063.77352871925,8307.765168520675,27.620491950757614,F,0
Morgan,Johnson,East Brian,sanchezkelly@example.net,-1.8337737832523207,51907.00283107047,20008.069728944512,25.189964681010153,F,0
Christopher,Nguyen,North Jacquelinemouth,mitchelltheresa@example.org,-0.2338977814718488,42418.30565421036,-791.7547051879101,28.021337024395226,F,0
Nathan,Ferguson,Wongburgh,nelsonshelby@example.com,1.289678260367951,61066.19027917405,9487.901129017018,26.73563514105154,F,1
Jennifer,Jefferson,Angelaville,dmaynard@example.com,1.6348221211754608,57783.60133010477,14187.240783006002,29.49187412946716,M,0
Kristine,Tucker,Mannborough,cynthiasanchez@example.net,-1.622868175725633,52356.5647823885,14103.414384491061,33.00894244464508,M,0
David,Moore,Hendrixbury,phillipslucas@example.com,1.6531616802737736,73726.01089668654,5399.989411938756,33.9524622820378,F,1
Kelly,Patel,Kimbury,kathryn07@example.net,0.1465257146178586,58744.96428471338,13065.562955858037,28.024706967374616,F,0
Heather,Lewis,Patrickbury,lwoodard@example.com,0.3165218770580819,53746.758372627606,15214.029492221693,31.751220978761225,M,0
Derrick,Davis,Andersenton,cooksean@example.com,0.8593971975218723,53592.316729323036,20906.97169793422,38.76199282053322,F,1
